onset	duration	value	trial_type	response_correct	gaze_ok	include
19.64875	5	1	Overt Left	1	1	1
38.14875	5	1	Overt Right	1	1	1
56.70125	5	1	Overt Left	1	1	1
76.4875	5	1	Overt Left	1	1	1
95.25625	5	1	Overt Left	1	1	1
115.54375	5	1	Overt Left	1	1	1
133.41125	5	1	Overt Right	1	1	1
152.23	5	1	Overt Right	1	1	1
171.39875	5	1	Overt Left	1	1	1
190.435	5	1	Overt Right	1	1	1
208.97	5	1	Overt Left	1	1	1
228.60625	5	1	Overt Left	1	1	1
249.6275	5	1	Overt Right	1	1	1
268.04625	5	1	Overt Left	1	1	1
286.69875	5	1	Overt Left	1	1	1
304.715	5	1	Overt Right	1	1	1
323.7175	5	1	Overt Left	1	1	1
342.90375	5	1	Overt Right	1	1	1
362.34	5	1	Overt Right	1	1	1
381.56	5	1	Overt Left	1	1	1
400.89625	5	1	Overt Right	1	1	1
421.14875	5	1	Overt Right	1	1	1
441.53625	5	1	Overt Left	1	1	1
461.89	5	1	Overt Right	1	1	1
481.1925	5	1	Overt Right	1	1	1
499.64375	5	1	Overt Right	1	1	1
519.13	5	1	Overt Left	1	1	1
539.11625	5	1	Overt Right	1	1	1
558.26875	5	1	Overt Right	1	1	1
576.37	5	1	Overt Right	1	1	1
