onset	duration	value	trial_type	response_correct	gaze_ok	include
23.45	5	1	Covert Right	1	1	1
42.24375	5	1	Covert Right	1	1	1
61.27875	5	1	Covert Right	1	1	1
78.74625	5	1	Covert Left	1	1	1
97.3975	5	1	Covert Left	1	1	1
115.63375	5	1	Covert Right	1	1	1
134.56875	5	1	Covert Left	1	1	1
152.17	5	1	Covert Right	1	1	1
171.18875	5	1	Covert Right	1	1	1
188.94	5	1	Covert Left	1	1	1
207.675	5	1	Covert Left	1	1	1
225.81	5	1	Covert Left	1	1	1
243.19375	5	1	Covert Right	1	1	1
260.695	5	1	Covert Left	1	1	1
278.69625	5	1	Covert Right	1	1	1
297.73125	5	1	Covert Right	1	1	1
315.9	5	1	Covert Left	1	1	1
334.9025	5	1	Covert Left	1	1	1
353.05375	5	1	Covert Right	1	1	1
371.655	5	1	Covert Left	1	1	1
388.90625	5	1	Covert Right	1	1	1
407.525	5	1	Covert Right	1	1	1
426.24375	5	1	Covert Right	1	1	1
445.4625	5	1	Covert Left	1	1	1
463.6475	5	1	Covert Left	1	1	1
481.9825	5	1	Covert Right	1	1	1
501.485	5	1	Covert Left	1	1	1
519.31875	5	1	Covert Right	1	1	1
538.205	5	1	Covert Left	1	1	1
556.94125	5	1	Covert Right	1	0	0
