onset	duration	value	trial_type	response_correct	gaze_ok	include
57.21125	5	1	Overtcontrol Left	1	1	1
94.59375	5	1	Overtcontrol Left	1	1	1
131.22625	5	1	Overtcontrol Right	1	1	1
168.3575	5	1	Overtcontrol Right	1	1	1
205.82875	5	1	Overtcontrol Left	1	1	1
242.58375	5	1	Overtcontrol Left	1	1	1
280.03375	5	1	Overtcontrol Right	1	1	1
316.475	5	1	Overtcontrol Left	1	1	1
353.09	5	1	Overtcontrol Left	1	1	1
388.88125	5	1	Overtcontrol Right	1	1	1
426.285	5	1	Overtcontrol Left	1	1	1
462.5525	5	1	Overtcontrol Left	1	1	1
499.195	5	1	Overtcontrol Right	1	1	1
534.93125	5	1	Overtcontrol Right	1	1	1
571.245	5	1	Overtcontrol Left	1	1	1
608.66375	5	1	Overtcontrol Right	1	1	1
642.805	5	1	Overtcontrol Left	1	1	1
677.5725	5	1	Overtcontrol Left	1	1	1
715.875	5	1	Overtcontrol Left	1	1	1
750.825	5	1	Overtcontrol Left	1	0	0
