onset	duration	value	trial_type	response_correct	gaze_ok	include
22.1175	5	1	Covert Right	1	1	1
41.38	5	1	Covert Right	1	1	1
59.1975	5	1	Covert Left	1	1	1
77.59875	5	1	Covert Right	1	1	1
96.735	5	1	Covert Left	1	1	1
114.68625	5	1	Covert Right	1	1	1
133.73875	5	1	Covert Left	1	1	1
153.29125	5	1	Covert Right	1	1	1
171.84375	5	1	Covert Right	1	1	1
191.27875	5	1	Covert Left	1	1	1
209.46375	5	1	Covert Left	1	1	1
227.76625	5	1	Covert Left	1	1	1
246.25125	5	1	Covert Right	1	1	1
264.1025	5	1	Covert Left	1	1	1
281.72	5	1	Covert Right	1	1	1
301.48875	5	1	Covert Right	1	1	1
319.22375	5	1	Covert Right	1	1	1
338.47625	5	1	Covert Left	1	1	1
356.695	5	1	Covert Right	1	1	1
375.78	5	1	Covert Left	1	1	1
394.23125	5	1	Covert Right	1	1	1
412.4675	5	1	Covert Left	1	1	1
429.935	5	1	Covert Left	1	1	1
447.135	5	1	Covert Right	1	1	1
466.1375	5	1	Covert Right	1	1	1
484.89	5	1	Covert Left	1	1	1
504.5425	5	1	Covert Left	1	1	1
522.86125	5	1	Covert Left	1	1	1
541.59625	5	1	Covert Left	1	1	1
560.23125	5	1	Covert Right	1	1	1
