onset	duration	value	trial_type	response_correct	gaze_ok	include
17.77125	5	1	Overt Left	1	1	1
39.175	5	1	Overt Left	1	1	1
59.545	5	1	Overt Left	1	1	1
81.44375	5	1	Overt Right	1	1	1
102.2775	5	1	Overt Left	1	1	1
124.3825	5	1	Overt Left	1	1	1
143.91625	5	1	Overt Right	1	1	1
163.67625	5	1	Overt Right	1	1	1
184.63875	5	1	Overt Left	1	1	1
206.30125	5	1	Overt Left	1	1	1
226.7975	5	1	Overt Left	1	1	1
247.37	5	1	Overt Left	1	1	1
269.00625	5	1	Overt Left	1	1	1
289.5625	5	1	Overt Left	1	1	1
309.41375	5	1	Overt Left	1	1	1
330.05125	5	1	Overt Left	1	1	1
350.43875	5	1	Overt Left	1	1	1
370.9975	5	1	Overt Left	1	1	1
392.5975	5	1	Overt Right	1	1	1
413.8525	5	1	Overt Right	1	1	1
433.52625	5	1	Overt Right	1	1	1
454.9675	5	1	Overt Left	1	1	1
476.1825	5	1	Overt Left	1	1	1
496.2575	5	1	Overt Left	1	1	1
515.0325	5	1	Overt Left	1	1	1
535.2125	5	1	Overt Left	1	1	1
554.77875	5	1	Overt Right	1	1	1
576.1175	5	1	Overt Right	1	1	1
596.33625	5	1	Overt Right	1	1	1
620.67	5	1	Overt Left	1	1	1
