onset	duration	value	trial_type	response_correct	gaze_ok	include
19.12625	5	1	Overt Right	1	n/a	1
41.32375	5	1	Overt Left	1	n/a	1
62.245	5	1	Overt Right	1	n/a	1
85.035	5	1	Overt Right	1	n/a	1
105.33875	5	1	Overt Left	1	n/a	1
125.30875	5	1	Overt Left	1	n/a	1
152.63625	5	1	Overt Left	1	n/a	1
172.95875	5	1	Overt Right	1	n/a	1
214.8875	5	1	Overt Left	1	n/a	1
236.12125	5	1	Overt Left	1	n/a	1
258.03625	5	1	Overt Left	1	n/a	1
278.5925	5	1	Overt Left	1	n/a	1
298.96125	5	1	Overt Right	1	n/a	1
320.9075	5	1	Overt Left	1	n/a	1
342.62875	5	1	Overt Left	1	n/a	1
362.00375	5	1	Overt Right	1	n/a	1
383.43625	5	1	Overt Left	1	n/a	1
406.4875	5	1	Overt Left	1	n/a	1
428.65375	5	1	Overt Right	1	n/a	1
448.57	5	1	Overt Right	1	n/a	1
469.8775	5	1	Overt Right	1	n/a	1
490.27125	5	1	Overt Left	1	n/a	1
510.5975	5	1	Overt Right	1	n/a	1
531.83625	5	1	Overt Left	1	n/a	1
551.0675	5	1	Overt Right	1	n/a	1
572.405	5	1	Overt Right	1	n/a	1
593.165	5	1	Overt Left	1	n/a	1
613.97375	5	1	Overt Left	1	n/a	1
634.1725	5	1	Overt Left	1	n/a	1
