onset	duration	value	trial_type	response_correct	gaze_ok	include
13.36125	5	1	overtorient Right	1	1	1
48.74625	5	1	overtorient Right	1	1	1
84.71625	5	1	overtorient Left	1	1	1
121.98625	5	1	overtorient Left	1	1	1
157.705	5	1	overtorient Right	1	1	1
192.84125	5	1	overtorient Right	1	1	1
229.29375	5	1	overtorient Left	1	1	1
268.4325	5	1	overtorient Right	1	1	1
304.435	5	1	overtorient Left	1	1	1
340.955	5	1	overtorient Left	1	1	1
378.04125	5	1	overtorient Right	1	1	1
413.3775	5	1	overtorient Right	1	1	1
449.91375	5	1	overtorient Left	1	1	1
487.135	5	1	overtorient Right	1	1	1
524.105	5	1	overtorient Right	1	1	1
562.45875	5	1	overtorient Right	1	1	1
598.56125	5	1	overtorient Left	1	1	1
634.515	5	1	overtorient Left	1	1	1
671.66875	5	1	overtorient Left	1	1	1
707.5375	5	1	overtorient Left	1	1	1
